node,neighbor,type
10.1021/np800612x,Antiangiogenic,doi_bioActivity
10.1016/j.phytochem.2008.01.006,Antifungal,doi_bioActivity
10.1590/S0100-40422005000600011,Antifungal,doi_bioActivity
10.1055/s-0029-1185364,Antitrypanosomal,doi_bioActivity
10.1590/S0100-40422008000400023,Antifungal,doi_bioActivity
10.1016/S0031-9422(97)00238-0,Antioxidant,doi_bioActivity
10.1590/S0103-50532002000100010,Antifungal,doi_bioActivity
10.1107/S160053680302107X,Antileishmanial,doi_bioActivity
10.3390/molecules190812031,Insecticidal,doi_bioActivity
10.1590/S0103-50532005000800008,Antioxidant,doi_bioActivity
10.1021/np100840w,Cytotoxic,doi_bioActivity
10.1016/S0031-9422(00)00225-9,Antifungal,doi_bioActivity
10.1016/S0031-9422(00)00323-X,Antifungal,doi_bioActivity
10.1590/S0103-50532009000400008,Antitrypanosomal,doi_bioActivity
10.1590/S0100-40422008000400018,Antioxidant,doi_bioActivity
10.1055/s-0028-1088323,Antitrypanosomal,doi_bioActivity
10.1021/np4006822,Cytotoxic,doi_bioActivity
10.3390/molecules15129205,Inhibition of Acetylcholinesterase,doi_bioActivity
10.1016/j.phytochem.2006.06.004,Cytotoxic,doi_bioActivity
10.1016/S0031-9422(01)00431-9,Antifungal,doi_bioActivity
10.1590/S0102-695X2010000100002,Antitrypanosomal,doi_bioActivity
10.1590/S0103-50532005000800018,Antioxidant,doi_bioActivity
10.1016/j.jfca.2003.09.013,Antioxidant,doi_bioActivity
10.1248/cpb.56.407,Antinociceptive,doi_bioActivity
10.1590/S0100-40422008000400018,Inhibition of Glycosidase,doi_bioActivity
10.1021/np50086a012,Molluscicidal,doi_bioActivity
10.5935/0103-5053.19930018,Antitrypanosomal,doi_bioActivity
10.1016/j.tiv.2008.01.003,Anticancer,doi_bioActivity
10.1016/S0031-9422(01)00079-6,Antifungal,doi_bioActivity
10.1016/0031-9422(90)80024-B,Molluscicidal,doi_bioActivity
10.1590/S0100-40421998000600005,Antifungal,doi_bioActivity
10.1016/j.jphotobiol.2013.01.006,Inhibition of phosphorylating electron transport,doi_bioActivity
10.1590/S0100-40422004000200005,Cytotoxic,doi_bioActivity
10.1021/np070312g,Antioxidant,doi_bioActivity
10.2174/187152010794728620,Cell growth inhbition,doi_bioActivity
10.1590/S0103-50532010000500016,Insecticidal,doi_bioActivity
10.1002/hlca.200890147,Antifungal,doi_bioActivity
10.1107/S1600536803019913,Antileishmanial,doi_bioActivity
10.1016/j.jphotobiol.2013.01.006,Inhibition of basal electron transport,doi_bioActivity
10.1016/j.jphotobiol.2013.01.006,Inhibition of ATP synthesis,doi_bioActivity
