node,neighbor,type
10.1016/S0031-9422(98)00249-0,Mogi Guacu/SP,doi_collectionSite
10.1590/S0100-40422010001000006,Araraquara/SP,doi_collectionSite
10.1021/np030530j,Manaus/AM,doi_collectionSite
10.1007/s10295-012-1165-2,N/A/MS,doi_collectionSite
10.1002/jobm.200800093,"Ribeirao Preto/SP, Nigrospora sphaerica",doi_collectionSite
10.1016/j.phytochem.2005.04.043,Araraquara/SP,doi_collectionSite
10.1590/S0103-50532007000700017,Mogi Guacu/SP,doi_collectionSite
10.1016/S0031-9422(00)00226-0,Manaus/AM,doi_collectionSite
10.1021/np500453x,Campinas/SP,doi_collectionSite
10.1016/S0031-9422(01)00431-9,Araraquara/SP,doi_collectionSite
10.1021/jf100233y,Mogi Guacu/SP,doi_collectionSite
10.1016/j.jep.2007.09.020,Pocos De Caldas/MG,doi_collectionSite
10.1590/S0100-40422009000600037,Piracicaba/SP,doi_collectionSite
10.1016/j.phytochem.2007.08.012,Ibate/SP,doi_collectionSite
10.1016/j.phytochem.2004.03.039,Goiania/GO,doi_collectionSite
10.1002/cbdv.200800342,Sao Miguel Arcanjo/SP,doi_collectionSite
10.1016/j.cbi.2010.08.008,Sao Miguel Arcanjo/SP,doi_collectionSite
10.1080/14786410903335232,Mogi Guacu/SP,doi_collectionSite
10.1590/S0100-46702007000300002,Ribeirao Preto/SP,doi_collectionSite
10.1016/j.jchromb.2012.07.013,Sao Carlos/SP,doi_collectionSite
10.1016/S0031-9422(01)00079-6,Sao Paulo/SP,doi_collectionSite
10.1002/hlca.200890147,Apore/GO,doi_collectionSite
10.1590/S0102-695X2009000100002,Campinas/SP,doi_collectionSite
10.1590/S0103-50532005000300018,Chapada Dos Guimaraes/MT,doi_collectionSite
10.1590/S0103-50532003000300007,Urucuca/BA,doi_collectionSite
10.1016/0031-9422(90)80024-B,N/A/MG,doi_collectionSite
10.1055/s-2002-36346,Recife/PE,doi_collectionSite
10.1590/S0100-40422005000400009,Itirapina/SP,doi_collectionSite
10.1080/14786410412331271979,Mogi Guacu/SP,doi_collectionSite
10.1021/np060254j,Rifaina/SP,doi_collectionSite
10.5935/0103-5053.19960024,Mogi Guacu/SP,doi_collectionSite
