node,neighbor,type
10.1248/cpb.56.723,Plant Isolated,doi_collectionType
10.1248/cpb.56.407,Semisynthesis Product,doi_collectionType
10.1016/j.phytol.2010.11.003,Microorganism isolated,doi_collectionType
10.1021/np4006822,Microorganism isolated,doi_collectionType
10.1590/S0103-50532007000700017,Plant Isolated,doi_collectionType
10.1515/znc-2008-5-611,Plant Isolated,doi_collectionType
10.1016/S0031-9422(00)00477-5,Plant Isolated,doi_collectionType
10.1021/cc100076k,Plant Isolated,doi_collectionType
10.1021/np030100t,Plant Isolated,doi_collectionType
10.1016/j.cbi.2010.08.008,Plant Isolated,doi_collectionType
10.5935/0103-5053.19930018,Plant Isolated,doi_collectionType
10.1021/np4006822,Semisynthesis Product,doi_collectionType
10.1590/S0102-695X2007000300003,Plant Isolated,doi_collectionType
10.1002/ps.1278,Plant Isolated,doi_collectionType
10.1016/0031-9422(90)80024-B,Plant Isolated,doi_collectionType
10.1155/2013/835081,Microorganism isolated,doi_collectionType
10.1590/S0103-50532006000300017,Plant Isolated,doi_collectionType
10.1515/znc-2011-5-607,Plant Isolated,doi_collectionType
10.1515/znc-2002-5-602,Plant Isolated,doi_collectionType
10.1515/znc-2009-11-1212,Microorganism isolated,doi_collectionType
10.1016/j.tiv.2008.01.003,Plant Isolated,doi_collectionType
10.1002/jobm.200800093,Microorganism isolated,doi_collectionType
10.1016/j.phytochem.2008.01.006,Plant Isolated,doi_collectionType
10.1590/S0102-695X2008000200010,Plant Isolated,doi_collectionType
10.1590/S0103-50532002000100010,Plant Isolated,doi_collectionType
10.1021/np50086a012,Plant Isolated,doi_collectionType
10.1016/0031-9422(81)80027-1,Plant Isolated,doi_collectionType
10.1590/S0103-50532009000400008,Plant Isolated,doi_collectionType
10.1590/S0103-50532005000800026,Microorganism isolated,doi_collectionType
10.1016/0031-9422(91)85077-D,Plant Isolated,doi_collectionType
