node,neighbor,type
10.1016/0031-9422(81)80027-1,Rio De Janeiro/RJ,doi_collectionSite
10.1016/S0031-9422(00)00225-9,Mogi Guacu/SP,doi_collectionSite
10.1080/14786410903335232,Mogi Guacu/SP,doi_collectionSite
10.1590/S0100-40422006000300016,Ibate/SP,doi_collectionSite
10.1590/S0103-50532007000700017,Mogi Guacu/SP,doi_collectionSite
10.1590/S0100-40421998000600005,Santarem/PA,doi_collectionSite
10.1021/np800612x,Sao Paulo/SP,doi_collectionSite
10.5935/0103-5053.19960024,Mogi Guacu/SP,doi_collectionSite
10.1016/j.micres.2004.06.003,Sao Carlos/SP,doi_collectionSite
10.1107/S1600536803019913,Manaus/AM,doi_collectionSite
10.1590/S0100-40422010000900005,Piracicaba/SP,doi_collectionSite
10.1016/j.phytochem.2004.03.039,Goiania/GO,doi_collectionSite
10.1021/np030100t,Mogi Guacu/SP,doi_collectionSite
10.1016/j.phytochem.2007.08.012,Ibate/SP,doi_collectionSite
10.1590/S1519-566X2008000600013,Itacoatiara/AM,doi_collectionSite
10.1016/j.jep.2007.09.020,Pocos De Caldas/MG,doi_collectionSite
10.1016/j.phytol.2010.11.003,Mogi Guacu/SP,doi_collectionSite
10.1093/mutage/gep034,Sao Miguel Arcanjo/SP,doi_collectionSite
10.1016/j.cbi.2010.08.008,Sao Miguel Arcanjo/SP,doi_collectionSite
10.1016/j.phytochem.2006.09.005,Araraquara/SP,doi_collectionSite
10.1021/cc100076k,Pocos De Caldas/MG,doi_collectionSite
10.1016/j.bmc.2010.12.056,Campinas/SP,doi_collectionSite
10.1002/jobm.200800093,Ribeirao Preto/SP,doi_collectionSite
10.1590/S0100-40422012000700020,Itaituba/PA,doi_collectionSite
10.1590/S0103-50532005000300018,Chapada Dos Guimaraes/MT,doi_collectionSite
10.1016/j.phytochem.2006.06.004,Araraquara/SP,doi_collectionSite
10.1021/cc100076k,"Pocos De Caldas/MG, Lonchocarpus atropurpureus",doi_collectionSite
10.3390/molecules15129205,Sao Paulo/SP,doi_collectionSite
10.1021/np9704617,Mogi Guacu/SP,doi_collectionSite
10.1002/cbdv.200590016,Sao Carlos/SP,doi_collectionSite
10.1515/znc-2011-5-607,Sao Paulo/SP,doi_collectionSite
