node,neighbor,type
10.1016/0031-9422(90)80024-B,Plant Isolated,doi_collectionType
10.1590/S0100-46702007000300002,Plant Isolated,doi_collectionType
10.1080/14786410412331271979,Plant Isolated,doi_collectionType
10.1590/S0103-50532005000800008,Plant Isolated,doi_collectionType
10.1248/cpb.56.407,Semisynthesis Product,doi_collectionType
10.1590/S0103-50532005000800025,Plant Isolated,doi_collectionType
10.1021/np800612x,Plant Isolated,doi_collectionType
10.1016/j.phytochem.2004.03.039,Plant Isolated,doi_collectionType
10.1590/S0100-40422010001000006,Microorganism isolated,doi_collectionType
10.1515/znc-2002-5-602,Plant Isolated,doi_collectionType
10.1590/S0103-50532005000400005,Plant Isolated,doi_collectionType
10.1590/S0103-50532005000800026,Microorganism isolated,doi_collectionType
10.1016/j.bmc.2010.12.056,Plant Isolated,doi_collectionType
10.1055/s-0034-1368301,Microorganism isolated,doi_collectionType
10.1021/np4006822,Microorganism isolated,doi_collectionType
10.1016/j.phytol.2010.11.003,Microorganism isolated,doi_collectionType
10.1016/S0031-9422(01)00079-6,Plant Isolated,doi_collectionType
10.1590/S0073-47212009000100009,Plant Isolated,doi_collectionType
10.1016/j.jpba.2012.08.028,Plant Isolated,doi_collectionType
10.5935/0103-5053.19960024,Plant Isolated,doi_collectionType
10.1016/j.bse.2006.06.007,Microorganism isolated,doi_collectionType
10.1016/S0031-9422(01)00431-9,Plant Isolated,doi_collectionType
10.1590/S0100-40422006000300016,Plant Isolated,doi_collectionType
10.1016/S0031-9422(03)00153-5,Plant Isolated,doi_collectionType
10.1021/np9704617,Plant Isolated,doi_collectionType
10.1016/j.tiv.2008.01.003,Plant Isolated,doi_collectionType
10.1021/cc100076k,Plant Isolated,doi_collectionType
10.1590/S0100-40422004000200005,Plant Isolated,doi_collectionType
10.1055/s-0029-1185364,Plant Isolated,doi_collectionType
10.1590/S0100-40422012000700020,Plant Isolated,doi_collectionType
