node,neighbor,type
10.1248/cpb.56.723,Plant Isolated,doi_collectionType
10.1021/np9004079,Plant Isolated,doi_collectionType
10.1590/S0100-40422004000200005,Plant Isolated,doi_collectionType
10.1590/S0100-40422005000400009,Plant Isolated,doi_collectionType
10.1002/ptr.1249,Plant Isolated,doi_collectionType
10.1248/bpb.31.538,Semisynthesis Product,doi_collectionType
10.1016/S0031-9422(98)00069-7,Plant Isolated,doi_collectionType
10.1590/S0100-40422006000300016,Plant Isolated,doi_collectionType
10.1590/S0103-50532005000400005,Plant Isolated,doi_collectionType
10.1021/jf063451x,Plant Isolated,doi_collectionType
10.1016/j.jpba.2012.08.028,Plant Isolated,doi_collectionType
10.1080/14786410802243271,Plant Isolated,doi_collectionType
10.1055/s-2002-36346,Plant Isolated,doi_collectionType
10.1021/np50086a012,Plant Isolated,doi_collectionType
10.1590/S0103-50532002000100019,Plant Isolated,doi_collectionType
10.1590/S0100-40422002000300002,Plant Isolated,doi_collectionType
10.1248/cpb.56.407,Semisynthesis Product,doi_collectionType
10.1016/j.tiv.2008.01.003,Plant Isolated,doi_collectionType
10.1021/np100840w,Semisynthesis Product,doi_collectionType
10.1590/S0100-40422008000400005,Plant Isolated,doi_collectionType
10.1016/0040-4020(95)00254-6,Plant Isolated,doi_collectionType
10.1021/cc100076k,Plant Isolated,doi_collectionType
10.1590/S0103-50532005000800018,Plant Isolated,doi_collectionType
10.1080/14786410600907002,Plant Isolated,doi_collectionType
10.1016/S0031-9422(00)00477-5,Plant Isolated,doi_collectionType
10.1016/S0031-9422(97)00238-0,Plant Isolated,doi_collectionType
10.1016/j.jchromb.2012.07.013,Plant Isolated,doi_collectionType
10.1021/np9703656,Plant Isolated,doi_collectionType
10.1002/ps.1278,Plant Isolated,doi_collectionType
10.1016/S0014-5793(02)02700-X,Plant Isolated,doi_collectionType
