node,neighbor,type
10.1515/znc-2009-11-1212,Mogi Guacu/SP,doi_collectionSite
10.1590/S0100-46702007000300002,Ribeirao Preto/SP,doi_collectionSite
10.1016/j.chroma.2009.02.009,Itacoatiara/AM,doi_collectionSite
10.1590/S0103-50532005000800025,Ibirama/SC,doi_collectionSite
10.1021/np030530j,Manaus/AM,doi_collectionSite
10.1515/znb-2005-0715,Murici/AL,doi_collectionSite
10.1055/s-2002-36346,Recife/PE,doi_collectionSite
10.1016/0031-9422(91)85077-D,Mogi Guacu/SP,doi_collectionSite
10.1515/znc-2008-5-611,Pocos De Caldas/MG,doi_collectionSite
10.1002/cbdv.200590016,Sao Carlos/SP,doi_collectionSite
10.1021/np800612x,Sao Paulo/SP,doi_collectionSite
10.1515/znc-2002-5-602,Cuiaba/MT,doi_collectionSite
10.1016/j.phytol.2010.11.003,Mogi Guacu/SP,doi_collectionSite
10.1590/S0100-40422008000400018,Sao Paulo/SP,doi_collectionSite
10.1002/jobm.200800093,"Ribeirao Preto/SP, Nigrospora sphaerica",doi_collectionSite
10.1016/S0031-9422(00)00248-X,N/A/ES,doi_collectionSite
10.1590/S0103-50532010000500016,Rio Verde/GO,doi_collectionSite
10.1016/j.phytochem.2009.08.013,Sao Sebastiao Do Passe/BA,doi_collectionSite
10.1021/np800106x,Recife/PE,doi_collectionSite
10.1021/np100840w,Campinas/SP,doi_collectionSite
10.1021/cc100076k,Pocos De Caldas/MG,doi_collectionSite
10.1016/j.phytochem.2005.04.043,Araraquara/SP,doi_collectionSite
10.1248/cpb.56.723,Sao Paulo/SP,doi_collectionSite
10.1016/j.jchromb.2012.07.013,Sao Carlos/SP,doi_collectionSite
10.1016/S0031-9422(00)00226-0,Manaus/AM,doi_collectionSite
10.1093/mutage/gep034,Sao Miguel Arcanjo/SP,doi_collectionSite
10.1590/S0100-40422005000400009,Itirapina/SP,doi_collectionSite
10.1021/np060254j,Rifaina/SP,doi_collectionSite
10.1002/hlca.200890147,Apore/GO,doi_collectionSite
10.1021/np9703656,Teodoro Sampaio/SP,doi_collectionSite
10.1590/S0100-40422012000700020,Itaituba/PA,doi_collectionSite
