node,neighbor,type
10.1016/S0031-9422(97)00598-0,"8-hydroxy-3,5,7,3',4',5'-hexamethoxyflavonol",doi_name
10.1016/S0031-9422(00)00477-5,Verrucosin,doi_name
10.1590/S0103-50532005000800029,2-hydroxyphenylacetic acid,doi_name
10.1016/S0031-9422(01)00431-9,"Methyl (E)-6,7,8-trimethoxycinnamate",doi_name
10.1016/j.phytochem.2004.03.039,Netzahualcoyondiol,doi_name
10.1016/S0031-9422(01)00431-9,"N-[10- (13,14-methylenedioxyphenyl)-7(E)-pentaenoyl]-pyrrolidine",doi_name
10.2174/187152010794728620,"6α-acetoxy-14β,15β-epoxyazadirone",doi_name
10.1021/jf100233y,Methyl gallate,doi_name
10.1016/0031-9422(90)80024-B,"2-(3',4'-methylenedioxyphenylethyl)-Quinoline",doi_name
10.1021/np0103970,"21β,25-dimethylmelianodiol",doi_name
10.5935/0103-5053.19960024,Teucrein,doi_name
10.1016/S0031-9422(00)00323-X,Picramnioside F,doi_name
10.1021/np030530j,"Hostmaniene; 4-Hydroxy-3-(2',3'-dihydroxy-3'-methylbutyl)benzoate",doi_name
10.1002/cbdv.200590016,Netzahualcoyene,doi_name
10.1021/jf063451x,Fasciculiferin,doi_name
10.1021/np030100t,"2-(2'-O-trans-cinnamoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone",doi_name
10.1002/ps.1278,carlinoside,doi_name
10.1021/cc100076k,"2',5-dihydroxy-3-methoxy-8-dimethylallyl-6, 7-(2' ',2''-dimethylpyrano)-dihydroflavonol",doi_name
10.1002/ps.1278,ellagic acid 4-O-α-L-rhamnopyranoside; eschweilenol C,doi_name
10.1021/jf00030a035,"2-methyl-5-[8(Z),11(Z),14-pentadecatrienyl]resorcinol",doi_name
10.2174/187152010794728620,Acetonide of odoratol,doi_name
10.1248/bpb.31.538,(2S)-Methyl-8-isopentyl-2-methyl-2-(4'-methylpentyl)chroman-6-carboxylate,doi_name
10.1016/j.phytol.2010.11.003,"(3R,4R)-3,4-Dihydro-4,6-dihydroxy-3-methyl-1-oxo-1H-isochromene-5-carboxylic acid",doi_name
10.1248/bpb.31.538,"Methyl-2,2-dimethyl-8-(3'-methylbut-2'-enyl)chroman-6-carboxylate",doi_name
10.1016/S0031-9422(00)00323-X,Mayoside C,doi_name
10.1021/jf00030a035,2-methyl-5-pentadecylresorcinol,doi_name
10.1002/ps.1278,arjunolic acid,doi_name
10.1016/S0031-9422(98)00249-0,Casearin T,doi_name
10.1002/ps.1278,20-hydroxyecdysone; polypodine A,doi_name
10.1021/np049863m,"3,4-dehydro-strictosidine",doi_name
10.1590/S0100-40422009000600037,11β-acetoxyobacunone,doi_name
10.1002/jobm.200800093,"Pimara-7,15-dien-3β-ol",doi_name
10.1016/0031-9422(90)80024-B,2-n-Propylquinoline,doi_name
10.1021/np030530j,Piperaduncine B,doi_name
10.1590/S0100-40422005000400009,28-O-β-D-glucopyranosyl quinovic acid,doi_name
10.1021/jf063451x,"21´-(3,4-Methylenedioxyphenyl)-henicosanoic acid",doi_name
10.1590/S0102-695X2010005000017,Nitensidine C,doi_name
10.1016/j.biortech.2010.01.041,"3,4-dihydroxybenzoic acid geranyl ester",doi_name
10.1016/j.bse.2006.06.007,"(4R)-4,8-dihydroxy-α-tetralone",doi_name
10.1080/14786410802243271,"Isosakuranetin; 5,7-dihydroxy-4'-methoxyflavanone",doi_name
10.1590/S0100-40422008000400018,Quercetin 3-O-sophoroside,doi_name
10.1021/np4006822,Mycoleptone A,doi_name
10.1016/j.bmc.2010.12.056,Citrusinine-I,doi_name
10.1021/jf00030a035,5-pentadecylresorcinol,doi_name
10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,5',6,7-tetramethoxyflavone",doi_name
10.1021/np030100t,Muraxanthone,doi_name
10.1590/S0100-40422008000400023,Oleanolic acid 3-sophoroside,doi_name
10.1016/j.phytochem.2007.08.012,"Rel-(7R,8S,7'S,8'S)-4,5,4',5'-dimethylenedioxy-3,3'-dimethoxy-7,7'-epoxylignan",doi_name
10.1021/jf00030a035,"5-[8(Z),11(Z)-pentadecadienyl]resorcinol",doi_name
10.1016/S0031-9422(01)00079-6,Dibenzyl sulphide,doi_name
10.1590/S0103-50532005000800018,4-Nerolidilcatechol,doi_name
10.1016/j.jchromb.2012.07.013,[10]-gingerol,doi_name
10.1021/np030530j,"4-Hydroxy-3-(3',7'-dimethylocta-2'-E-6'-dienyl)benzoic acid",doi_name
10.1590/S0100-40422010001000006,"19,20-Epoxycytochalasin R",doi_name
10.1016/S0031-9422(01)00079-6,Dibenzyl disulphide,doi_name
10.1016/j.phytochem.2008.01.006,Kaempferitrin,doi_name
10.1002/cbdv.200800342,"Casearin D; (1R*,3S*,5S*,6aR*,7R*,8R*,9S*,10S*,10aR*)-1-(Acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-5,10-dihydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-3,9-diyl Dibutanoate",doi_name
10.1590/S0102-695X2009000100002,"3',4',5',5,7-pentamethoxyflavone",doi_name
10.1590/S0103-50532009000100029,"3,4-dimethyl-2-(4'-hydroxy-3',5'-dimethoxyphenyl)-5-methoxy-tetrahydrofuran",doi_name
10.1590/S0102-695X2007000300003,"Amentoflavone 7”,4”’-dimethyl ether",doi_name
10.1590/S0103-50532006000300017,"1,2-dihydro- 3β-hydroxy-7-deacetoxy-7-oxogedunin",doi_name
10.1155/2013/835081,urauchimycin A,doi_name
10.1590/S0103-50532009000400008,Citibrasine,doi_name
10.1021/np0303963,(-)-3-O-acetyl-spectaline,doi_name
10.1021/jf00030a035,"6-[ 8(Z),11(Z) -pentadecadienyl] salicylic acid",doi_name
10.1021/jf60217a066,"β-caryophyllene, trans-caryophyllene",doi_name
10.1248/bpb.31.538,"(2S)-2-methyl-8-(3""-methylbut-2""-enyl)-2-(4'-methylpent-3'-enyl)-2H-chromene-6-carboxylic acid",doi_name
10.1016/0040-4020(95)00254-6,(-)-Spectalinine,doi_name
10.1590/S0073-47212009000100009,Ricinine,doi_name
10.1016/0040-4020(95)00254-6,Canavaline,doi_name
10.1590/S0103-50532005000800008,Quercetin-3-O-α-L-rhamnopyranosyl-(1→6)-β-D-galactopyranoside,doi_name
10.1590/S0103-50532005000800008,Kaempferol-3-O-α-L-rhamnopyranosyl-(1-6)-α-L-rhamnopyranosyl-(1-4)-β-D-glucopyranoside,doi_name
10.1021/np900644x,7′-multijuguinone,doi_name
10.1016/j.tiv.2008.01.003,"Pristimerin; 20α-3-hydroxy-2-oxo-24-nor-friedela-1-10,3,5,7-tetraen-carboxylic acid-29-methylester",doi_name
10.1080/14786410600907002,atalaphyllinine,doi_name
10.1590/S0103-50532005000800008,"Catechin, Ent-catechin",doi_name
10.1055/s-0028-1088323,Hispidol A,doi_name
10.1021/np9004079,2β-Hydroxyzuelanin-6β-cinnamate,doi_name
10.1021/np4006822,Austdiol diacetate,doi_name
10.1093/mutage/gep034,"Caseargrewiin F; (1R*,3S*,5S*,6aR*,7S*,8R*,10R*,10aR*)-1,3-Bis(acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-10-hydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-5-yl Butanoate",doi_name
10.1021/np4006822,Mycoleptone A tetraacetate,doi_name
10.1016/S0031-9422(01)00079-6,Dipropyl disulphide,doi_name
10.1590/S0103-50532005000800008,6-Hydroxy-rutin,doi_name
10.1016/S0031-9422(00)00225-9,Di-hydrodehydrodiconiferyl alcohol,doi_name
10.1016/0031-9422(81)80027-1,Piperovatine,doi_name
10.1002/hlca.200890147,Ixoside,doi_name
10.1016/S0031-9422(03)00153-5,Secoxyloganin,doi_name
10.1016/S0031-9422(01)00431-9,Fagaramide,doi_name
10.1021/np800106x,6α-acetoxymanoyl oxide,doi_name
