node,neighbor,type
10.1590/S0103-50532005000800029,Phomopsilactone,doi_name
10.1016/j.phytochem.2006.06.004,"Rel. (+)-(7S,10S) 3,12-dihydroxycalamenene",doi_name
10.1021/jf063451x,Tithonine,doi_name
10.1515/znc-2002-5-602,amorphispironone,doi_name
10.1055/s-0028-1088323,Piscidinol A,doi_name
10.1016/S0031-9422(01)00431-9,"Methyl (E)-6,7,8-trimethoxycinnamate",doi_name
10.1016/j.jchromb.2012.07.013,[8]-gingerol,doi_name
10.1021/np060254j,(+)-α-Hydroxyerysotrine,doi_name
10.1055/s-0028-1088323,Pentaol,doi_name
10.1021/np070312g,(+)-3-O-feruloylcassine,doi_name
10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,6,7- trimethoxyflavone",doi_name
10.1590/S0103-50532005000800008,Kaempferol-3-O-α-L-rhamnopyranosyl-(1→6)-β-D-galactopyranoside,doi_name
10.1515/znc-2008-5-611,"3,7,4-O-trimethylkaempferol",doi_name
10.1055/s-0028-1088323,Oleanonic acid,doi_name
10.1080/14786410600907002,5-hydroxy-N-methylseverifoline,doi_name
10.1080/14786410802243271,"Isosakuranetin; 5,7-dihydroxy-4'-methoxyflavanone",doi_name
10.1002/ps.1278,shidasterone,doi_name
10.1002/cbdv.200800342,"Casearin X Dialdehyde; (2R*,4aS*,5S*,7R*,8R*,8aS*)-4,4a-Diformyl-1,2,4a,5,6,7,8,8a-octahydro-5-hydroxy-7,8-dimethyl-8-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphthalen-2-yl Butanoate",doi_name
10.1248/bpb.31.538,"Methyl-8-(ethanoyloxy)-2,2-dimethyl-2H-chromene-6-carboxylate",doi_name
10.1016/j.phytochem.2007.08.012,"Rel-(7R,8S,7'S,8'S)-4,5,4',5'-dimethylenedioxy-3,3'-dimethoxy-7,7'-epoxylignan",doi_name
10.1021/cc100076k,"2',5-dihydroxy-3-methoxy-8-dimethylallyl-6, 7-(2' ',2''-dimethylpyrano)-dihydroflavonol",doi_name
10.1016/j.phytochem.2004.03.039,Netzahualcoyondiol,doi_name
10.1002/ps.478,"astilbin; Rel-(2R, 3R)-dihydroquercetin-3-O-±-L-rhamnoside",doi_name
10.1002/ps.1278,schaftoside,doi_name
10.5935/0103-5053.19960024,11-O-trans-feruloylteucrein,doi_name
10.1055/s-0034-1368301,Aphidicolin,doi_name
10.1002/ps.1278,Quercetin,doi_name
10.1016/S0031-9422(99)00132-6,"3-(3',7 '-dimethyl-2',6 '-octadienyl)-4-methoxy-benzoic acid",doi_name
10.2174/187152010794728620,Acetonide of odoratol,doi_name
10.1021/np100840w,Casearupestrin B,doi_name
10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2Z)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name
10.1016/j.cbi.2010.08.008,"Casearin O; (1R*,3S*,5S*,6aR*,7R*,8R*,9S*,10S*,10aR*)-1,10-Bis(acetyloxy)-5-methoxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]-3,5,6,6a,7,8,9,10-octahydronaphtho[1,8a-c]furan-3,9-diyl Dibutanoate",doi_name
10.1590/S0103-50532002000100010,1-methyl-2-n-nonyl-4-quinolone,doi_name
10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name
10.1021/np4006822,6-methoxyeugenin,doi_name
10.1021/np030100t,"2-(2'-O-trans-caffeoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone",doi_name
10.1002/hlca.200890147,Ixoside,doi_name
10.1021/np50086a012,"Cusculine; 1,2,3,5,6-pentamethoxy-9-acridone",doi_name
10.3390/molecules15129205,Leptomerine,doi_name
10.1590/S0102-695X2007000300003,Amentoflavone,doi_name
10.1021/np800106x,6α-malonyloxy-n-butyl ester manoyl oxide,doi_name
10.1055/s-0029-1185364,2-Episesalatin,doi_name
10.1021/np0103970,"21α,25-dimethylmelianodiol",doi_name
10.1021/np500453x,"1-(5,7-dihydroxy-2,2-dimethylchroman-6-yl)-3-(1,1,4a-trimethyl-2,3,4,4a,9a-hexahydro-1H-xanthen-7-yl)propan-1-one",doi_name
10.1248/bpb.31.538,"(2S)-2-methyl-8-(3""-methylbut-2""-enyl)-2-(4'-methylpent-3'-enyl)-2H-chromene-6-carboxylic acid",doi_name
10.1016/S0031-9422(01)00431-9,"Methyl 6,7,8-trimethoxydihydrocinnamate",doi_name
10.1016/S0031-9422(00)00226-0,"N-[3-(6'-methoxy-3',4'-methy-lenedioxyphenyl)-2(Z)-propenoyl]pyrrolidine",doi_name
10.1016/S0031-9422(00)00477-5,Epi-guaiacin,doi_name
10.1021/jf100233y,Methyl gallate,doi_name
10.1002/ps.1278,polypodine B,doi_name
10.1016/S0031-9422(01)00431-9,Fagaramide,doi_name
10.1021/jf063451x,(+)-Guaiacin,doi_name
10.1021/jf00030a035,"6-[ 8(Z),11(Z) -pentadecadienyl] salicylic acid",doi_name
10.1055/s-0028-1088323,"3,11-dioxoolean-12-en-28- onic acid",doi_name
10.1590/S0103-50532006000300017,"1,2-dihydro- 3β-hydroxy-7-deacetoxy-7-oxogedunin",doi_name
10.1002/ps.1278,5-hydroxymethyl- 2-furancarboxaldehyde; 5-hydroxymethyl-2-furfuraldehyde,doi_name
10.1016/S0031-9422(00)00226-0,"8,9-dihydropiplartine; N-(12,13,14-trimethoxydihydrocinnamoyl)-Δ3-pyridin-2-one",doi_name
10.1590/S0103-50532010000500016,limonexic acid,doi_name
10.1016/S0031-9422(01)00079-6,Benzylhydroxymethyl sulphide,doi_name
10.1002/ptr.1249,Ourateacatechin,doi_name
10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,5',6,7-tetramethoxyflavone",doi_name
10.1021/jf00030a035,"6-[8(Z),11(Z),14-pentadecatrienyl]salicylic acid",doi_name
10.1080/14786410412331271979,Homoegonol,doi_name
10.1016/j.phytochem.2006.09.005,Periconicin B,doi_name
10.1590/S0103-50532005000800029,2-hydroxyphenylacetic acid,doi_name
10.1021/jf00030a035,2-methyl-5-pentadecylresorcinol,doi_name
10.1021/jf100233y,Lauryl gallate,doi_name
10.1590/S0100-46702007000300002,N-acetylnonaine,doi_name
10.1016/j.phytochem.2008.01.006,Kaempferitrin,doi_name
10.1021/np049863m,Turbinatine,doi_name
10.1055/s-0028-1088323,Nilocetin,doi_name
10.1590/S0103-50532005000800008,Kaempferol-3-O-D-galactopyranoside,doi_name
10.1021/jf00030a035,2-methyl-5-[8(Z)-pentadecenyl]resorcinol,doi_name
