node,neighbor,type
10.1016/S0031-9422(03)00153-5,Plant Isolated,doi_collectionType
10.1007/s10295-012-1165-2,Biotransformation Product,doi_collectionType
10.1016/j.cbi.2010.08.008,Plant Isolated,doi_collectionType
10.1002/ps.1278,Plant Isolated,doi_collectionType
10.1590/S1519-566X2008000600013,Plant Isolated,doi_collectionType
10.1021/np1007476,Plant Isolated,doi_collectionType
10.1248/bpb.31.538,Plant Isolated,doi_collectionType
10.1093/mutage/gep034,Plant Isolated,doi_collectionType
10.1016/j.phytol.2010.11.003,Microorganism isolated,doi_collectionType
10.1590/S0102-695X2010000100002,Plant Isolated,doi_collectionType
10.1021/np900644x,Plant Isolated,doi_collectionType
10.1080/14786410412331271979,Plant Isolated,doi_collectionType
10.1016/S0031-9422(00)00323-X,Plant Isolated,doi_collectionType
10.1021/np100840w,Semisynthesis Product,doi_collectionType
10.1016/j.jphotobiol.2013.01.006,Plant Isolated,doi_collectionType
10.1248/bpb.31.538,Semisynthesis Product,doi_collectionType
10.1515/znc-2011-5-607,Plant Isolated,doi_collectionType
10.1016/j.phytochem.2006.09.005,Microorganism isolated,doi_collectionType
10.1590/S0100-40421998000600005,Plant Isolated,doi_collectionType
10.1590/S0103-50532003000300007,Plant Isolated,doi_collectionType
10.1021/np800612x,Plant Isolated,doi_collectionType
10.1016/j.jfca.2003.09.013,Plant Isolated,doi_collectionType
10.1016/S0031-9422(00)00225-9,Plant Isolated,doi_collectionType
10.1590/s0100-40422008000700015,Microorganism isolated,doi_collectionType
10.1590/S0100-40422008000400005,Plant Isolated,doi_collectionType
10.1590/S0100-40422010001000006,Microorganism isolated,doi_collectionType
10.1016/j.phytochem.2005.04.043,Microorganism isolated,doi_collectionType
10.1016/S0031-9422(97)00598-0,Plant Isolated,doi_collectionType
10.1055/s-0028-1088323,Plant Isolated,doi_collectionType
10.1016/S0031-9422(98)00069-7,Plant Isolated,doi_collectionType
10.1021/jf063451x,Plant Isolated,doi_collectionType
10.1023/B:JOEC.0000042400.14451.08,Plant Isolated,doi_collectionType
10.1016/j.bse.2006.06.007,Microorganism isolated,doi_collectionType
10.1590/S0102-695X2012005000106,Microorganism isolated,doi_collectionType
10.1590/S0103-50532002000100010,Plant Isolated,doi_collectionType
10.1248/cpb.56.723,Plant Isolated,doi_collectionType
10.1590/S0103-50532005000800008,Plant Isolated,doi_collectionType
10.5935/0100-4042.20140049,Plant Isolated,doi_collectionType
10.1590/S0103-50532005000800018,Plant Isolated,doi_collectionType
10.1021/np0303963,Plant Isolated,doi_collectionType
10.1021/np4006822,Microorganism isolated,doi_collectionType
10.1021/np4006822,Semisynthesis Product,doi_collectionType
10.1021/np800106x,Plant Isolated,doi_collectionType
10.1002/ps.478,Plant Isolated,doi_collectionType
10.1016/j.micres.2004.06.003,Microorganism isolated,doi_collectionType
10.1021/np0103970,Plant Isolated,doi_collectionType
10.1023/A:1025694720727,Plant Isolated,doi_collectionType
10.1590/S0103-50532006000300017,Plant Isolated,doi_collectionType
10.1590/S0103-50532005000800029,Microorganism isolated,doi_collectionType
10.3390/molecules15129205,Plant Isolated,doi_collectionType
10.1002/cbdv.200590016,Plant Isolated,doi_collectionType
10.1021/jf00030a035,Plant Isolated,doi_collectionType
10.1016/j.phytochem.2004.03.039,Plant Isolated,doi_collectionType
10.1590/S0103-50532005000800026,Microorganism isolated,doi_collectionType
10.1590/S0103-50532005000300018,Plant Isolated,doi_collectionType
10.1016/0031-9422(90)80024-B,Plant Isolated,doi_collectionType
10.1002/jobm.200800093,Microorganism isolated,doi_collectionType
10.1016/j.biortech.2010.01.041,Biotransformation Product,doi_collectionType
10.1107/S160053680302107X,Plant Isolated,doi_collectionType
10.1590/S0100-40422004000200005,Plant Isolated,doi_collectionType
10.1021/np100840w,Plant Isolated,doi_collectionType
10.1590/S0102-695X2007000300003,Plant Isolated,doi_collectionType
10.1016/j.jchromb.2012.07.013,Plant Isolated,doi_collectionType
10.1021/np070312g,Plant Isolated,doi_collectionType
10.1016/S0031-9422(97)00238-0,Plant Isolated,doi_collectionType
