node,neighbor,type
10.1021/jf60217a066,Plant Isolated,doi_collectionType
10.1021/np500453x,Plant Isolated,doi_collectionType
10.1515/znb-2005-0715,Plant Isolated,doi_collectionType
10.1515/znc-2008-5-611,Plant Isolated,doi_collectionType
10.1016/0031-9422(91)85077-D,Plant Isolated,doi_collectionType
10.1248/cpb.56.407,Semisynthesis Product,doi_collectionType
10.1590/S0103-50532007000700017,Plant Isolated,doi_collectionType
10.2174/187152010794728620,Plant Isolated,doi_collectionType
10.1590/S0100-40422008000400023,Plant Isolated,doi_collectionType
10.1021/np049863m,Plant Isolated,doi_collectionType
10.1093/mutage/gep034,Plant Isolated,doi_collectionType
10.1016/j.phytochem.2006.09.005,Microorganism isolated,doi_collectionType
10.1155/2013/835081,Microorganism isolated,doi_collectionType
10.1590/S0100-40422006000300016,Plant Isolated,doi_collectionType
10.1021/jf100233y,Plant Isolated,doi_collectionType
10.1080/14786419.2011.647020,"Plant Isolated, Microorganism isolated",doi_collectionType
10.1590/S0100-40422008000400005,Plant Isolated,doi_collectionType
10.1002/cbdv.200800342,Plant Isolated,doi_collectionType
10.1080/14786410600907002,Plant Isolated,doi_collectionType
10.1016/j.chroma.2009.02.009,Plant Isolated,doi_collectionType
10.1021/jf100233y,Semisynthesis Product,doi_collectionType
10.1016/S0031-9422(99)00132-6,Plant Isolated,doi_collectionType
10.1016/j.jfca.2003.09.013,Plant Isolated,doi_collectionType
10.5935/0103-5053.19960024,Plant Isolated,doi_collectionType
10.1590/S0103-50532002000100010,Plant Isolated,doi_collectionType
10.1016/j.phytochem.2009.08.013,Plant Isolated,doi_collectionType
10.1021/np030100t,Plant Isolated,doi_collectionType
10.1590/S0100-40422009000600037,Plant Isolated,doi_collectionType
10.1021/np0103970,Plant Isolated,doi_collectionType
10.1590/S0102-695X2012005000106,Microorganism isolated,doi_collectionType
