node,neighbor,type
10.1002/jobm.200800093,"(22E,24R)-ergosta-4,6,8(14),22-tetraen-3-one",doi_name
10.5935/0103-5053.19960024,Galioside aglicone,doi_name
10.1021/jf063451x,Farnisine,doi_name
10.1002/ps.1278,"Quercitrin, 3-O-α-rhamnosylquercetin",doi_name
10.1016/j.phytochem.2008.01.006,"Afzelin, 3-O-α-rhamnosyl kaempferol",doi_name
10.1590/S0103-50532005000800018,4-Nerolidilcatechol,doi_name
10.1021/np4006822,Austdiol diacetate,doi_name
10.1016/j.micres.2004.06.003,fumiquinozoline F,doi_name
10.1016/j.phytochem.2004.03.039,Netzahualcoyonol,doi_name
10.1016/S0031-9422(97)00238-0,Ferulic acid,doi_name
10.1055/s-0029-1185364,Isoswertisin-2''α1-L-rhamnoside,doi_name
10.1016/S0031-9422(03)00153-5,6'-Acetyl-β-D-glucopyranosyldiderroside,doi_name
10.1021/jf100233y,n-Propyl gallate,doi_name
10.1515/znc-2009-11-1212,5-hydroxymellein,doi_name
10.1021/jf00030a035,6-pentadecylsalicylic acid,doi_name
10.1590/S0100-40422008000400023,3-O-β-D-(6’-methyl)-glucopyranosyl-28-O-β-D-glucopyranosyl-oleanate,doi_name
10.1080/14786410903335232,n-Butyl gallate,doi_name
10.1590/S0100-40422008000400018,Sinapic acid,doi_name
10.1021/jf00030a035,6-[8(Z)-pentadecenyl]salicylic acid,doi_name
10.1021/cc100076k,"Luteolin; 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one",doi_name
10.1590/S0103-50532005000800029,2-hydroxyphenylacetic acid,doi_name
10.1016/S0031-9422(00)00226-0,Pellitorine,doi_name
10.1016/S0031-9422(00)00323-X,Mayoside C,doi_name
10.1515/znc-2008-5-611,p-hydroxybenzoic acid,doi_name
10.1002/jobm.200800093,"Pimara-7,15-dien-3β-ol",doi_name
10.1016/S0031-9422(00)00225-9,"5-[3''-(β-D-glucopyranosyloxy)propyl]-7-methoxy-2-(3',4'-dimethoxyphenyl)benzofuran",doi_name
10.1021/np4006822,6-methoxyeugenin,doi_name
10.1007/s10295-012-1165-2,"1-methoxy-3-hydroxy-3,10b-4,5a-diepoxy-8b-isobutyroyloxygermacr-11(13)-en-6a,12-olide",doi_name
10.1055/s-0028-1088323,"3,11-dioxoolean-12-en-28- onic acid",doi_name
10.1080/14786410903335232,Isobutyl gallate,doi_name
10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2Z)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name
10.1016/S0031-9422(98)00249-0,Casearin T,doi_name
10.1590/S0100-40422010001000006,"19,20-Epoxycytochalasin Q",doi_name
10.1021/np9703656,"N-[7-(3',4'-methylenedioxyphenyl)-2(Z),4(Z)-heptadienoyl]pyrrolidine",doi_name
10.1515/znc-2011-5-607,β-photogedunin,doi_name
10.1055/s-0028-1088323,Nilocetin,doi_name
10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name
10.1021/np0303963,(-)-3-O-acetyl-spectaline,doi_name
10.1590/S0100-40422005000600011,Griseofulvin,doi_name
10.1080/14786410802243271,"Isosakuranetin; 5,7-dihydroxy-4'-methoxyflavanone",doi_name
10.1155/2013/835081,urauchimycin B,doi_name
10.1016/S0031-9422(00)00226-0,"8,9-dihydropiplartine; N-(12,13,14-trimethoxydihydrocinnamoyl)-Δ3-pyridin-2-one",doi_name
10.1016/j.phytochem.2008.01.006,Kaempferol,doi_name
10.1590/S0103-50532005000800025,fraxinellone,doi_name
10.1590/S0103-50532005000800008,Procyanidin B-3,doi_name
10.1021/np100840w,Casearupestrin D,doi_name
10.1590/S0100-40422008000400018,Quercetin 3-O-sophoroside,doi_name
10.1016/j.biortech.2010.01.041,p-hydroxybenzoic acid-geranyl ester,doi_name
10.1515/znc-2009-11-1212,Cyclo-(L-Pro-L-Val),doi_name
10.5935/0103-5053.19960024,Teucrein,doi_name
10.1002/ps.1278,ellagic acid 4-O-α-L-rhamnopyranoside; eschweilenol C,doi_name
10.1016/j.phytochem.2006.06.004,"Rel. (+)-(7S,10S) 3,12-dihydroxycalamenene",doi_name
10.1590/S0103-50532002000100019,neoisoastilbin,doi_name
10.1055/s-0029-1185364,2-Episesalatin,doi_name
10.1590/S0102-695X2012005000106,Anhydrofusarubin,doi_name
10.1016/S0031-9422(03)00153-5,7-Methoxydiderroside,doi_name
10.1021/jf00030a035,2-methyl-5-[8(Z)-pentadecenyl]resorcinol,doi_name
10.1016/j.bmc.2010.12.056,Glycocitrine-IV,doi_name
10.1002/hlca.200890147,Ixoside,doi_name
10.1016/S0014-5793(02)02700-X,Chalepin,doi_name
10.1016/S0031-9422(01)00079-6,Dibenzyl sulphide,doi_name
10.1590/S0102-695X2007000300003,Amentoflavone,doi_name
10.1002/ps.478,"astilbin; Rel-(2R, 3R)-dihydroquercetin-3-O-±-L-rhamnoside",doi_name
10.1055/s-0028-1088323,Piscidinol A,doi_name
10.1248/bpb.31.538,"(2S)-Methyl-2-methyl-8-(3""-methylbut-2""-enyl)-2-(4'-methylpent-3'-enyl)-2H-chromene-6-carboxylate",doi_name
10.1021/np030100t,"2-(2'-O-trans-cinnamoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone",doi_name
10.1002/ps.1278,schaftoside,doi_name
10.1016/S0031-9422(00)00477-5,Epi-guaiacin,doi_name
10.1021/np500453x,"1- (5,7-dihydroxy-2,2-dimethylchroman-6-yl)-3-(2,2-dimethylchroman- 6-yl)propan-1-one",doi_name
10.1590/S0103-50532005000800029,"Ethyl 2,4-dihydroxy-5,6-dimethylbenzoate",doi_name
10.1016/S0031-9422(00)00248-X,"2'-hydroxy-3,4,4'-trimethoxy-5',6'-(2'',2''-dimethylpyrano)-chalcone",doi_name
10.1590/S0100-40422005000400009,28-O-β-D-glucopyranosyl quinovic acid,doi_name
10.1016/0031-9422(90)80024-B,2-n-Propylquinoline,doi_name
10.1080/14786410600907002,atalaphyllinine,doi_name
10.1021/np049863m,"3,4-dehydro-strictosidine",doi_name
10.1055/s-0028-1088323,Iso-odoratol,doi_name
10.1590/S0102-695X2010000100002,taxifolin,doi_name
10.1590/S0103-50532009000400008,bis-5-hydroxyacronycine,doi_name
10.1590/S0100-40422008000400005,β-Sitosterol benzoate,doi_name
10.1002/cbdv.200590016,"Maytenin, Tingenone",doi_name
10.1021/jf063451x,(+)-Guaiacin,doi_name
10.1016/j.phytochem.2005.06.019,1-O-(E)-feruloyl-β-D-glucopyranoside,doi_name
10.1016/S0031-9422(00)00225-9,"5-(3'' -Hydroxypropyl)-7-methoxy-2-(3',4' -methyl-enedioxyphenyl)benzofuran",doi_name
10.1002/ps.1278,carlinoside,doi_name
10.1021/np800106x,6α-acetoxymanoyl oxide,doi_name
10.1590/S0103-50532010000500016,limonexic acid,doi_name
10.1590/S0100-40422006000300016,(-)-Epigallocatechin-3-O-gallate,doi_name
10.1590/S1519-566X2008000600013,"24-methylene-3,22-dihydroxycholesterol",doi_name
10.1002/ps.1278,20-hydroxyecdysone; polypodine A,doi_name
