node,neighbor,type
10.1590/S0103-50532002000100019,neoisoastilbin,doi_name
10.1021/np049863m,Turbinatine,doi_name
10.1002/jobm.200800093,"Pimara-7,15-dien-3β-ol",doi_name
10.1023/B:JOEC.0000042400.14451.08,γ-eudesmol,doi_name
10.1002/ps.1278,Quercetin,doi_name
10.1021/jf100233y,"Gallic acid; 3,4,5-trihydroxybenzoic acid",doi_name
10.1248/bpb.31.538,Gaudichaudianic acid; (2S)-2-methyl-2-(4'methyl-3'-pentenyl)-8-(3''-methyl-2-butenyl)- 2H-1-benzopyran-6-carboxylic acid,doi_name
10.1016/j.jpba.2012.08.028,(−)-Grandisin,doi_name
10.1080/14786410412331271979,Homoegonol,doi_name
10.1016/j.bmc.2010.12.056,Pyranofoline,doi_name
10.1248/bpb.31.538,"Methyl-2,2-dimethyl-8-(3'-methylbut-2'-enyl)chroman-6-carboxylate",doi_name
10.1016/S0031-9422(03)00153-5,7-Methoxydiderroside,doi_name
10.1016/S0031-9422(01)00431-9,"Methyl 6,7,8-trimethoxydihydrocinnamate",doi_name
10.1590/S0103-50532009000100029,"3,4-dimethyl-2-(4'-hydroxy-3',5'-dimethoxyphenyl)-5-methoxy-tetrahydrofuran",doi_name
10.1021/np030530j,Methyl 4-hydroxy-3-(3'-methyl-2'-butenyl)benzoate,doi_name
10.1002/cbdv.200590016,20α-Hydroxymaytenin; 20-hydroxy-20-epi-tingenone,doi_name
10.1016/S0031-9422(00)00477-5,Nectandrin B,doi_name
10.1590/S0103-50532005000800029,"Ethyl 2,4-dihydroxy-5,6-dimethylbenzoate",doi_name
10.1016/j.jchromb.2012.07.013,[8]-gingerol,doi_name
10.1248/cpb.56.723,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside,doi_name
10.1016/S0031-9422(03)00153-5,Diderroside,doi_name
10.2174/187152010794728620,toonacilin,doi_name
10.1016/j.tiv.2008.01.003,"Pristimerin; 20α-3-hydroxy-2-oxo-24-nor-friedela-1-10,3,5,7-tetraen-carboxylic acid-29-methylester",doi_name
10.1002/ps.1278,schaftoside,doi_name
10.1248/cpb.56.723,Sorbifolin,doi_name
10.1002/cbdv.200800342,"Casearin D; (1R*,3S*,5S*,6aR*,7R*,8R*,9S*,10S*,10aR*)-1-(Acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-5,10-dihydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-3,9-diyl Dibutanoate",doi_name
10.1023/B:JOEC.0000042400.14451.08,guaiol,doi_name
10.1055/s-0028-1088323,Nilocetin,doi_name
10.1590/S0100-40422008000400023,3-O-β-D-(6’-methyl)-glucopyranosyl-28-O-β-D-glucopyranosyl-oleanate,doi_name
10.1021/np049863m,Harman-3-carboxylic acid,doi_name
10.1002/hlca.200890147,3β-O-[α-L-rhamnopyranosyl-(1→2)-O-β-D-glucopyranosyl-(1→2)-O-β-D-glucopyranosyl]-28-O-β-D-glucopyranoside pomolate,doi_name
10.1021/jf00030a035,5-pentadecylresorcinol,doi_name
10.1590/S0103-50532005000800008,Procyanidin B-3,doi_name
10.1016/j.phytochem.2008.01.006,"Afzelin, 3-O-α-rhamnosyl kaempferol",doi_name
10.1016/S0031-9422(00)00226-0,(E)-piplartine,doi_name
