node,neighbor,type
10.1016/0031-9422(73)85048-4,N/A/AM,doi_collectionSite
10.1007/s10295-012-1165-2,Ribeirao Preto/SP,doi_collectionSite
10.1016/j.phytochem.2008.01.006,Sao Paulo/SP,doi_collectionSite
10.1590/S0103-50532002000100019,Rio Claro/SP,doi_collectionSite
10.1515/znc-2009-11-1212,Mogi Guacu/SP,doi_collectionSite
10.1590/S0100-40422006000300016,Ibate/SP,doi_collectionSite
10.1021/cc100076k,"Pocos De Caldas/MG, Lonchocarpus atropurpureus",doi_collectionSite
10.1002/cbdv.200590016,Sao Carlos/SP,doi_collectionSite
10.1055/s-2002-36346,Recife/PE,doi_collectionSite
10.1248/cpb.56.407,Araraquara/SP,doi_collectionSite
10.1590/S0103-50532006000300017,Sao Carlos/SP,doi_collectionSite
10.1021/jf00030a035,N/A/CE,doi_collectionSite
10.1016/S0031-9422(00)00248-X,N/A/ES,doi_collectionSite
10.1002/cbdv.200800342,Sao Miguel Arcanjo/SP,doi_collectionSite
10.1590/S0100-40422010001000006,Araraquara/SP,doi_collectionSite
10.1016/j.chroma.2009.02.066,Cordeiropolis/SP,doi_collectionSite
10.1016/j.phytochem.2005.04.043,Araraquara/SP,doi_collectionSite
10.1021/jf100233y,Mogi Guacu/SP,doi_collectionSite
10.1590/S0103-50532005000400005,Peruibe/SP,doi_collectionSite
10.1016/j.micres.2004.06.003,Sao Carlos/SP,doi_collectionSite
10.1016/0031-9422(91)85077-D,Mogi Guacu/SP,doi_collectionSite
10.1515/znc-2008-5-611,Pocos De Caldas/MG,doi_collectionSite
10.1080/14786410802243271,N/A/SP,doi_collectionSite
10.1590/S0100-40422005000600011,Mogi Guacu/SP,doi_collectionSite
10.1016/j.jchromb.2012.07.013,Sao Carlos/SP,doi_collectionSite
10.1016/S0031-9422(97)00598-0,Sao Carlos/SP,doi_collectionSite
10.1016/S0031-9422(00)00323-X,Ibirama/SC,doi_collectionSite
10.1021/np800612x,Sao Paulo/SP,doi_collectionSite
10.1016/S0014-5793(02)02700-X,Araraquara/SP,doi_collectionSite
10.4067/S0717-97072009000300004,Sao Paulo/SP,doi_collectionSite
10.1590/S0102-695X2010000100002,Sao Carlos/SP,doi_collectionSite
