node,neighbor,type
10.1016/j.chroma.2009.02.009,Hortia oreadica,doi_collectionSpecie
10.1248/bpb.31.538,Piper aduncum (Piperaceae),doi_collectionSpecie
10.1590/S0103-50532009000100029,Phomopsis sp. (Valsaceae),doi_collectionSpecie
10.5935/0103-5053.19960024,Tocoyena formosa (Rubiaceae),doi_collectionSpecie
10.1016/j.phytochem.2006.06.004,Phomopsis cassiae (Valsaceae),doi_collectionSpecie
10.1016/j.bse.2006.06.007,Colletotrichum gloeosporioides (Phyllachoraceae),doi_collectionSpecie
10.1021/jf100233y,Alchornea glandulosa (Euphorbiaceae),doi_collectionSpecie
10.1080/14786410412331271979,Styrax camporum (Styracaceae),doi_collectionSpecie
10.1590/S0100-40422005000400009,Tocoyena brasiliensis (Rubiaceae),doi_collectionSpecie
10.1590/S0102-695X2009000100002,"Cedrela fruticosa (Meliaceae), Neoraputia magnifica (Rutaceae), Neoraputia alba (Rutaceae)",doi_collectionSpecie
10.1107/S1600536803019913,Adiscanthus fusciflorus,doi_collectionSpecie
10.1016/S0031-9422(00)00226-0,Piper tuberculatum (Piperaceae),doi_collectionSpecie
10.1248/bpb.31.538,Piper gaudichaudianum (Piperaceae),doi_collectionSpecie
10.1590/S0103-50532005000400031,Pilocarpus riedelianus,doi_collectionSpecie
10.1093/mutage/gep034,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie
10.1016/S0031-9422(00)00323-X,Picramnia teapensis,doi_collectionSpecie
10.1016/S0031-9422(01)00431-9,Piper tuberculatum (Piperaceae),doi_collectionSpecie
10.1021/np070312g,Senna spectabilis (Fabaceae),doi_collectionSpecie
10.1590/S0103-50532006000300017,Cedrela fissilis,doi_collectionSpecie
10.1055/s-2002-36346,Stemodia foliosa (Scrophulariaceae),doi_collectionSpecie
10.1590/S0100-40422012000700020,"Rapanea umbellata,Myrsine cuneifolia (Myrsinaceae)",doi_collectionSpecie
10.1021/cc100076k,Vitex polygama (Verbenaceae),doi_collectionSpecie
10.1590/S0103-50532002000100019,Dimorphandra mollis,doi_collectionSpecie
10.1590/S0102-695X2012005000106,Fusarium oxysporum,doi_collectionSpecie
10.1002/ptr.1249,Maytenus aquifolium (Celastraceae),doi_collectionSpecie
10.3390/molecules15129205,Esenbeckia leiocarpa,doi_collectionSpecie
10.1016/j.cbi.2010.08.008,Casearia sylvestris (Flacourtiaceae),doi_collectionSpecie
10.1016/S0031-9422(97)00238-0,Tocoyena formosa (Rubiaceae),doi_collectionSpecie
10.1016/S0014-5793(02)02700-X,Pilocarpus spicatus (Rutaceae),doi_collectionSpecie
10.4067/S0717-97072009000300004,Pterogyne nitens (Fabaceae),doi_collectionSpecie
10.1002/ps.1278,Siphoneugena densiflora (Myrtaceae),doi_collectionSpecie
