node,neighbor,type
10.1590/S0103-50532005000800008,Quercetin-3-O-α-L-rhamnopyranosyl-(1→6)-β-D-galactopyranoside,doi_name
10.1080/14786410802243271,"1,4-Dihydroxy-2-(3',7'-dimethyl-1'-oxo-2'-E-6'-octadienyl)benzene",doi_name
10.1016/S0031-9422(03)00153-5,6'-Acetyl-β-D-glucopyranosyldiderroside,doi_name
10.1080/14786410412331271979,(±)-Syringaresinol,doi_name
10.1016/j.jep.2007.09.020,Methacrylic acid,doi_name
10.1021/np030530j,"4-Hydroxy-3-(3',7'-dimethylocta-2'-E-6'-dienyl)benzoic acid",doi_name
10.1055/s-2002-36346,Stearic acid 4-pentoyloxyphenethyl ester,doi_name
10.1021/jf063451x,"21´-(3,4-Methylenedioxyphenyl)-henicosanoic acid",doi_name
10.1515/znc-2009-11-1212,Orcinol,doi_name
10.1590/S0103-50532009000400008,"2,3-dihydro-4,9-dihydroxy-2-(2-hydroxy-propan-2-yl)- 11-methoxy-10-methylfuro[3,2-b]acridin-5(10H)-one",doi_name
10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2Z)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name
10.1590/S0100-40422005000400009,3-O-β-D-quinovopyranosyl cincholic acid,doi_name
10.1016/j.bmc.2010.12.056,"1,3,5-trihydroxy-4-methoxy-10-methyl- 2,8-bis(3-methylbut-2-enyl)acridin-9(10H)-one",doi_name
10.1155/2013/835081,urauchimycin B,doi_name
10.1021/np0303963,(-)-3-O-acetyl-spectaline,doi_name
10.5935/0103-5053.19960024,Galioside aglicone,doi_name
10.1021/np4006822,Eugenitin,doi_name
10.4067/S0717-97072009000300004,Taraxerol acetate,doi_name
10.1021/np030100t,"2-(2'-O-trans-cinnamoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone",doi_name
10.1016/S0031-9422(01)00431-9,"N-[10-(13,14-methylenedioxyphenyl)-7(E),9(Z)-pentadienoyl]-pyrrolidine",doi_name
10.1590/S0103-50532002000100019,neoisoastilbin,doi_name
10.1590/S0100-40422010001000006,"19,20-Epoxycytochalasin Q",doi_name
10.1021/np049863m,Deoxycordifoline,doi_name
10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name
10.1016/j.phytochem.2007.08.012,"Rel-(7R,8S,7'S,8'S)-4',5'-methylenedioxy-3,4,5,3'-tetramethoxy-7,7'-epoxylignan",doi_name
10.1021/jf063451x,"Juruenolic acid; 2-(4'-Methylpentenyl-3)-10-oxoundecan-2,6-dienoic acid",doi_name
10.1021/np800106x,6α-malonyloxy-n-butyl ester manoyl oxide,doi_name
10.1016/S0031-9422(97)00598-0,"8-hydroxy-3,5,7,3',4',5'-hexamethoxyflavonol",doi_name
10.1590/S0100-40422008000400023,Oleanolic acid 3-sophoroside,doi_name
10.1021/np0103970,"3,21-Di-epi-feroniellide B",doi_name
10.1590/S0103-50532006000300017,"1,2-dihydro- 3β-hydroxy-7-deacetoxy-7-oxogedunin",doi_name
10.2174/187152010794728620,Ocotillone,doi_name
10.1515/znb-2005-0715,3β-hydroxy-stigmast-5-en-7-one; 24-β-7-oxositosterol,doi_name
10.1515/znc-2002-5-602,scillascillin,doi_name
10.1248/cpb.56.723,"Pedalin, pedalitin 6-O-β -glucopyranoside",doi_name
10.1016/S0031-9422(00)00477-5,Epi-guaiacin,doi_name
10.1590/S0103-50532005000400005,Burchellin,doi_name
10.1002/hlca.200890147,"3,4,5-trimethoxyphenyl 1-O-β-D-apiofuranosyl-(1→6)-O-β-D-glucopyranoside",doi_name
10.1021/np4006822,Mycoleptone B,doi_name
10.1515/znc-2008-5-611,"3,7,4-O-trimethylkaempferol",doi_name
10.1021/jf063451x,Farnisine,doi_name
10.1016/0031-9422(90)80024-B,2-(1'-pentenyl)-Quinoline,doi_name
10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,6,7- trimethoxyflavone",doi_name
10.1021/np4006822,Austdiol,doi_name
10.1515/znc-2009-11-1212,8-methoxymellein,doi_name
10.1021/np800106x,6α-acetoxymanoyl oxide,doi_name
10.1016/S0031-9422(98)00249-0,Casearin T,doi_name
10.1515/znc-2008-5-611,3-O-methylquercetin,doi_name
10.1080/14786410412331271979,Homoegonol,doi_name
10.1590/S0073-47212009000100009,Ricinine,doi_name
10.1016/S0031-9422(00)00225-9,"5-(3'' -Hydroxypropyl)-7-methoxy-2-(3',4' -methyl-enedioxyphenyl)benzofuran",doi_name
10.1021/np0103970,"21β,25-dimethylmelianodiol",doi_name
10.1590/S0103-50532005000800025,fraxinellone,doi_name
10.1590/S0100-40422008000400018,Sinapic acid,doi_name
10.1590/S0103-50532005000800018,4-Nerolidilcatechol,doi_name
10.1021/np070312g,(+)-3-O-feruloylcassine,doi_name
10.1590/S0103-50532005000800008,Kaempferol-3-O-α-L-rhamnopyranosyl-(1-6)-α-L-rhamnopyranosyl-(1-4)-β-D-glucopyranoside,doi_name
10.1248/cpb.56.723,Sorbifolin,doi_name
10.1590/S0100-40422012000700020,"Myrsinoic acid A, 3-Geranyl-4-hydroxy-5-(3'',3''-dimethylallyl)benzoic acid",doi_name
10.1016/S0031-9422(01)00431-9,"Piperyline, N-[10-(13,14-methylenedioxyphenyl)-7(E),9(E)-pentadienoyl]-pyrrolidine",doi_name
10.1021/np0103970,"21α,25-dimethylmelianodiol",doi_name
10.1016/j.phytol.2010.11.003,"(3R,4R)-4,7-Dihydroxymellein",doi_name
10.1590/S0100-46702007000300002,Sinapyl 4-O-β-D-glucopyranoside aldehyde,doi_name
10.1016/S0031-9422(01)00079-6,Di(benzyltrithio) methane,doi_name
10.2174/187152010794728620,"22-hydroxytirucalla-7,24-diene-2,3-dione",doi_name
10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,5',6,7-tetramethoxyflavone",doi_name
10.1016/S0031-9422(03)00153-5,7-Methoxydiderroside,doi_name
10.1016/j.bmc.2010.12.056,"1,3,5-trihydroxy- 2,8-bis(3-methylbut-2-enyl)-10-methyl-9-acridone",doi_name
10.1016/S0031-9422(01)00079-6,Dibenzyl disulphide,doi_name
10.1021/np049863m,Harman-3-carboxylic acid,doi_name
10.2174/187152010794728620,Odoratone,doi_name
10.1590/S0100-40422010000900005,ω-fenil alcanoic acid,doi_name
10.1016/S0031-9422(00)00226-0,"8,9-dihydropiplartine; N-(12,13,14-trimethoxydihydrocinnamoyl)-Δ3-pyridin-2-one",doi_name
10.1016/j.phytochem.2009.08.013,Methyl angolensate,doi_name
10.1016/S0031-9422(00)00226-0,Piperine,doi_name
10.1016/j.phytol.2010.11.003,(R)-7-Hydroxymellein,doi_name
10.1590/S0102-695X2007000300003,Amentoflavone,doi_name
10.1016/S0031-9422(01)00431-9,"Methyl 6,7,8-trimethoxydihydrocinnamate",doi_name
10.1590/S0100-40422005000600011,2-Hexyl-3-methyl-butanodioic acid,doi_name
10.1080/14786410903335232,"3,4,5-Triacetoxybenzoic acid",doi_name
10.2174/187152010794728620,Gedunin,doi_name
10.1016/j.bmc.2010.12.056,"3,4-dihydro-3,5,8-trihydroxy-6-methoxy-2,2,7-trimethyl-2Hpyrano[ 2,3-a]acridin-12(7H)-one",doi_name
10.1021/jf00030a035,6-[8(Z)-pentadecenyl]salicylic acid,doi_name
10.1590/S0100-40422008000400005,Haplotusine,doi_name
10.1016/j.phytochem.2006.06.004,"Rel. (+)-(7S,10S) 3,12-dihydroxycalamenene",doi_name
10.1021/jf063451x,Tithonine,doi_name
10.1016/j.phytochem.2008.01.006,Kaempferol,doi_name
10.2174/187152010794728620,Acetonide of odoratol,doi_name
10.1016/j.phytochem.2007.08.012,"Rel-(7R,8S,7'S,8'S)-9-hydroxy-4',5'-methylenedioxy-3,4,5,3'-tetramethoxy-7,7'-epoxylignan",doi_name
