node,neighbor,type
10.1002/hlca.200890147,Antifungal,doi_bioActivity
10.1590/s0100-40422008000700015,Cytotoxic,doi_bioActivity
10.5935/0103-5053.19930018,Antitrypanosomal,doi_bioActivity
10.1016/S0031-9422(00)00225-9,Antifungal,doi_bioActivity
10.1590/S0103-50532005000800029,Antifungal,doi_bioActivity
10.1093/mutage/gep034,Cytotoxic,doi_bioActivity
10.1248/bpb.31.538,Antitrypanosomal,doi_bioActivity
10.1023/A:1025694720727,Antitrypanosomal,doi_bioActivity
10.1016/S0031-9422(98)00069-7,Inhibition of Glycosidase,doi_bioActivity
10.1021/np50086a012,Molluscicidal,doi_bioActivity
10.1021/np800106x,Antibacterial,doi_bioActivity
10.1016/j.jphotobiol.2013.01.006,Inhibition of uncoupled electron transport,doi_bioActivity
10.1590/S0103-50532010000500016,Insecticidal,doi_bioActivity
10.1080/14786419.2011.647020,Antiallergenic,doi_bioActivity
10.1590/S0100-40422010001000006,Antifungal,doi_bioActivity
10.1016/j.chroma.2009.02.009,Antimalarial,doi_bioActivity
10.1016/j.tiv.2008.01.003,Cytotoxic,doi_bioActivity
10.1093/mutage/gep034,Mutagenic,doi_bioActivity
10.1016/0040-4020(95)00254-6,Cytotoxic,doi_bioActivity
10.1016/j.phytochem.2005.06.019,Antioxidant,doi_bioActivity
10.1016/S0031-9422(97)00238-0,Antioxidant,doi_bioActivity
10.1016/j.jchromb.2012.07.013,Cytotoxic,doi_bioActivity
10.1016/j.biortech.2010.01.041,Inhibition of Protease,doi_bioActivity
10.1590/S0102-695X2007000300003,Antioxidant,doi_bioActivity
10.1002/ptr.1249,Antioxidant,doi_bioActivity
10.1016/j.phytochem.2008.01.006,Antifungal,doi_bioActivity
10.1021/np4006822,Antileishmanial,doi_bioActivity
10.1016/j.bse.2006.06.007,Antifungal,doi_bioActivity
10.1590/S0102-695X2012005000106,Antileishmanial,doi_bioActivity
10.1590/S0100-40421998000600005,Antifungal,doi_bioActivity
10.1590/S0103-50532005000300018,Inhibition of Acetylcholinesterase,doi_bioActivity
10.1016/j.phytochem.2006.09.005,Antifungal,doi_bioActivity
10.1590/S0100-40422008000400018,Antifungal,doi_bioActivity
10.1080/14786410903335232,Anticancer,doi_bioActivity
10.1155/2013/835081,Antifungal,doi_bioActivity
10.1021/np9004079,Cytotoxic,doi_bioActivity
10.1021/np049863m,Antioxidant,doi_bioActivity
10.1590/S0100-40422004000200005,Cytotoxic,doi_bioActivity
10.1515/znc-2008-5-611,Antileishmanial,doi_bioActivity
10.1016/j.jphotobiol.2013.01.006,Inhibition of basal electron transport,doi_bioActivity
