node,neighbor,type
10.1016/j.phytochem.2006.06.004,Cytotoxic,doi_bioActivity
10.1093/mutage/gep034,Mutagenic,doi_bioActivity
10.1016/0031-9422(91)85077-D,Antifungal,doi_bioActivity
10.1021/jf100233y,Antioxidant,doi_bioActivity
10.1021/np900644x,Inhibition of Acetylcholinesterase,doi_bioActivity
10.1002/ps.1278,Insecticidal,doi_bioActivity
10.1016/j.biortech.2010.01.041,Antiviral,doi_bioActivity
10.1016/j.cbi.2010.08.008,Cytotoxic,doi_bioActivity
10.1016/j.bse.2006.06.007,Antifungal,doi_bioActivity
10.1016/S0031-9422(97)00238-0,Antioxidant,doi_bioActivity
10.1016/S0031-9422(99)00132-6,Cytotoxic,doi_bioActivity
10.1016/j.tiv.2008.01.003,Anticancer,doi_bioActivity
10.1002/cbdv.200800342,Cytotoxic,doi_bioActivity
10.1016/j.phytochem.2007.08.012,Antitrypanosomal,doi_bioActivity
10.1016/S0031-9422(98)00249-0,Cytotoxic,doi_bioActivity
10.1080/14786419.2011.647020,Antiallergenic,doi_bioActivity
10.1016/j.micres.2004.06.003,Antibacterial,doi_bioActivity
10.1021/np500453x,Anticancer,doi_bioActivity
10.1016/j.jphotobiol.2013.01.006,Inhibition of basal electron transport,doi_bioActivity
10.1016/S0014-5793(02)02700-X,Antitrypanosomal,doi_bioActivity
10.1016/S0031-9422(00)00225-9,Antibacterial,doi_bioActivity
10.1016/j.tiv.2008.01.003,Cytotoxic,doi_bioActivity
10.1590/S0102-695X2010005000017,Antiangiogenic,doi_bioActivity
10.1002/cbdv.200590016,Antioxidant,doi_bioActivity
10.1021/np800612x,Antiangiogenic,doi_bioActivity
10.1016/j.jpba.2012.08.028,Antitrypanosomal,doi_bioActivity
10.3390/molecules190812031,Insecticidal,doi_bioActivity
10.1248/cpb.56.407,Anti-inflamatory,doi_bioActivity
10.1021/jf00030a035,Cytotoxic,doi_bioActivity
10.1016/j.jphotobiol.2013.01.006,Inhibition of ATP synthesis,doi_bioActivity
10.1590/S0100-40422008000400005,Antitrypanosomal,doi_bioActivity
10.1016/j.phytochem.2004.03.039,Antioxidant,doi_bioActivity
10.1021/np1007476,Inhibition of Acetylcholinesterase,doi_bioActivity
10.1515/znc-2009-11-1212,Inhibition of Acetylcholinesterase,doi_bioActivity
10.1590/S0100-40422008000400018,Antioxidant,doi_bioActivity
10.1016/S0031-9422(00)00477-5,Antioxidant,doi_bioActivity
10.1021/cc100076k,Antitrypanosomal,doi_bioActivity
10.1002/ptr.1249,Antioxidant,doi_bioActivity
10.1021/jf063451x,Antioxidant,doi_bioActivity
10.1016/j.bmc.2010.12.056,Inhibition of Cathepsin V,doi_bioActivity
