node,neighbor,type
10.1021/np060254j,Rifaina/SP,doi_collectionSite
10.1055/s-0028-1088323,Sao Carlos/SP,doi_collectionSite
10.1590/S0103-50532005000800018,Araraquara/SP,doi_collectionSite
10.1016/0031-9422(90)80024-B,N/A/MG,doi_collectionSite
10.1002/cbdv.200590016,Sao Carlos/SP,doi_collectionSite
10.1016/S0031-9422(97)00238-0,Mogi Guacu/SP,doi_collectionSite
10.1016/S0031-9422(00)00477-5,Belem/PA,doi_collectionSite
10.1515/znc-2008-5-611,Pocos De Caldas/MG,doi_collectionSite
10.1002/ps.1278,Pocos De Caldas/MG,doi_collectionSite
10.1021/np0303963,Sao Paulo/SP,doi_collectionSite
10.1590/S0103-50532003000300007,Urucuca/BA,doi_collectionSite
10.1016/j.phytochem.2006.06.004,Araraquara/SP,doi_collectionSite
10.1016/S0031-9422(97)00598-0,Sao Carlos/SP,doi_collectionSite
10.1021/cc100076k,"Pocos De Caldas/MG, Lonchocarpus atropurpureus",doi_collectionSite
10.1021/np030530j,Sao Paulo/SP,doi_collectionSite
10.1590/S0100-40422008000400023,Iguape/SP,doi_collectionSite
10.1016/j.jep.2007.09.020,Pocos De Caldas/MG,doi_collectionSite
10.1590/S0100-40422002000300002,Mogi Guacu/SP,doi_collectionSite
10.1016/S0031-9422(00)00323-X,Ibirama/SC,doi_collectionSite
10.1016/j.jpba.2012.08.028,Sao Paulo/SP,doi_collectionSite
10.1016/j.phytochem.2005.04.043,Araraquara/SP,doi_collectionSite
10.1021/np500453x,Campinas/SP,doi_collectionSite
10.1590/S0100-46702007000300002,Ribeirao Preto/SP,doi_collectionSite
10.1016/j.tiv.2008.01.003,Ribeirao Preto/SP,doi_collectionSite
10.1590/S0100-40422010000900005,Piracicaba/SP,doi_collectionSite
10.1590/S0103-50532003000500012,Belem/PA,doi_collectionSite
10.1016/S0031-9422(01)00079-6,Sao Paulo/SP,doi_collectionSite
10.1016/S0031-9422(01)00431-9,Araraquara/SP,doi_collectionSite
10.1590/S0100-40422008000400005,Manaus/AM,doi_collectionSite
10.1093/mutage/gep034,Sao Miguel Arcanjo/SP,doi_collectionSite
10.1590/S0100-40422005000600011,Mogi Guacu/SP,doi_collectionSite
